url,domain,path,category,include_in_mvp,discovered_from,discovered_at
https://monzo.com/blog/2019/10/10/how-to-save-money-according-to-people-who-actually-manage-it,monzo.com,/blog/2019/10/10/how-to-save-money-according-to-people-who-actually-manage-it,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/10/11/10-things-to-say-to-your-friend-who-still-refuses-to-get-monzo,monzo.com,/blog/2019/10/11/10-things-to-say-to-your-friend-who-still-refuses-to-get-monzo,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/10/11/4-ways-monzo-makes-payday-even-better,monzo.com,/blog/2019/10/11/4-ways-monzo-makes-payday-even-better,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/10/11/how-our-security-team-handle-secrets,monzo.com,/blog/2019/10/11/how-our-security-team-handle-secrets,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/10/14/39-times-you-absolutely-hated-monzo,monzo.com,/blog/2019/10/14/39-times-you-absolutely-hated-monzo,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/10/15/savings-plan,monzo.com,/blog/2019/10/15/savings-plan,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/10/18/watchdog-response,monzo.com,/blog/2019/10/18/watchdog-response,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/10/22/how-to-save-money-in-london,monzo.com,/blog/2019/10/22/how-to-save-money-in-london,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/10/23/9-questions-to-ask-yourself-before-you-borrow-money,monzo.com,/blog/2019/10/23/9-questions-to-ask-yourself-before-you-borrow-money,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/10/24/15-features-thatll-turn-monzo-sceptics-into-monzo-obsessives,monzo.com,/blog/2019/10/24/15-features-thatll-turn-monzo-sceptics-into-monzo-obsessives,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/10/24/9-monzo-features-and-why-you-need-them,monzo.com,/blog/2019/10/24/9-monzo-features-and-why-you-need-them,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/10/24/how-to-save-money-on-your-wedding,monzo.com,/blog/2019/10/24/how-to-save-money-on-your-wedding,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/10/28/more-people-are-switching-to-monzo-and-away-from-legacy-banks,monzo.com,/blog/2019/10/28/more-people-are-switching-to-monzo-and-away-from-legacy-banks,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/10/29/winter-savings-challenge,monzo.com,/blog/2019/10/29/winter-savings-challenge,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/10/31/how-to-save-money-as-a-teenager,monzo.com,/blog/2019/10/31/how-to-save-money-as-a-teenager,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/10/31/statement-of-fees-to-your-account,monzo.com,/blog/2019/10/31/statement-of-fees-to-your-account,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/11/04/how-we-scaled-our-data-team-from-1-to-30-people-part-1,monzo.com,/blog/2019/11/04/how-we-scaled-our-data-team-from-1-to-30-people-part-1,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/11/07-save-money-for-your-kids,monzo.com,/blog/2019/11/07-save-money-for-your-kids,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/11/11/10-monzo-features-your-old-bank-doesnt-have-yet,monzo.com,/blog/2019/11/11/10-monzo-features-your-old-bank-doesnt-have-yet,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/11/12/what-are-unsecured-loans,monzo.com,/blog/2019/11/12/what-are-unsecured-loans,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/11/14/how-much-money-should-i-save,monzo.com,/blog/2019/11/14/how-much-money-should-i-save,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/11/15/how-do-i-get-out-of-my-overdraft,monzo.com,/blog/2019/11/15/how-do-i-get-out-of-my-overdraft,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/11/15/how-to-save-money-on-car-insurance,monzo.com,/blog/2019/11/15/how-to-save-money-on-car-insurance,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/11/15/saving-for-your-grandchildren,monzo.com,/blog/2019/11/15/saving-for-your-grandchildren,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/12/03/understanding-universal-credit,monzo.com,/blog/2019/12/03/understanding-universal-credit,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/12/05/secured-loan,monzo.com,/blog/2019/12/05/secured-loan,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/12/05/what-you-need-to-know-about-going-full-monzo,monzo.com,/blog/2019/12/05/what-you-need-to-know-about-going-full-monzo,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/12/09/our-overdrafts-are-changing,monzo.com,/blog/2019/12/09/our-overdrafts-are-changing,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/12/11/how-do-loans-work,monzo.com,/blog/2019/12/11/how-do-loans-work,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/12/11/monzo-main-bank-account,monzo.com,/blog/2019/12/11/monzo-main-bank-account,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/12/23/how-well-contact-you,monzo.com,/blog/2019/12/23/how-well-contact-you,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2019/23/07/monzo-quarterly-update-q3-2019,monzo.com,/blog/2019/23/07/monzo-quarterly-update-q3-2019,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/01/17/weve-started-reporting-to-experian,monzo.com,/blog/2020/01/17/weve-started-reporting-to-experian,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/04/01/monzo-business-for-web-is-here,monzo.com,/blog/2020/04/01/monzo-business-for-web-is-here,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/04/03/tips-for-being-extra-safe-on-monzo-business-for-web,monzo.com,/blog/2020/04/03/tips-for-being-extra-safe-on-monzo-business-for-web,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/05/04/confirmation-of-payee-launch,monzo.com,/blog/2020/05/04/confirmation-of-payee-launch,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/05/19/monzo-business-for-web-upgrade,monzo.com,/blog/2020/05/19/monzo-business-for-web-upgrade,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/05/puppy-and-kitten-deposit-scams-are-on-the-rise,monzo.com,/blog/2020/05/puppy-and-kitten-deposit-scams-are-on-the-rise,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/06/01/new-business-categories,monzo.com,/blog/2020/06/01/new-business-categories,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/06/23/money-mules,monzo.com,/blog/2020/06/23/money-mules,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/06/27/pride-remembering-our-history-and-looking-towards-the-fight-ahead,monzo.com,/blog/2020/06/27/pride-remembering-our-history-and-looking-towards-the-fight-ahead,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/07/06/easy-bank-transfers,monzo.com,/blog/2020/07/06/easy-bank-transfers,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/08/17/were-the-best-bank-for-overall-service-quality-and-online-and-mobile-banking,monzo.com,/blog/2020/08/17/were-the-best-bank-for-overall-service-quality-and-online-and-mobile-banking,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/09/17/fifty-thousand-monzo-business-customers,monzo.com,/blog/2020/09/17/fifty-thousand-monzo-business-customers,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/09/24/amex-in-monzo-plus,monzo.com,/blog/2020/09/24/amex-in-monzo-plus,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/09/30/mental-health-self-employed,monzo.com,/blog/2020/09/30/mental-health-self-employed,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/10/13/innovators-in-economics,monzo.com,/blog/2020/10/13/innovators-in-economics,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/10/15/flux-hm,monzo.com,/blog/2020/10/15/flux-hm,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/10/19/autoscaling-monzo,monzo.com,/blog/2020/10/19/autoscaling-monzo,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/10/19/interview-jaz-broughton,monzo.com,/blog/2020/10/19/interview-jaz-broughton,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/10/20/comparing-monzo-premium-and-monzo-plus,monzo.com,/blog/2020/10/20/comparing-monzo-premium-and-monzo-plus,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/10/22/accounting-for-startups,monzo.com,/blog/2020/10/22/accounting-for-startups,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/10/27/maggie-lena-walker,monzo.com,/blog/2020/10/27/maggie-lena-walker,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/10/30/money-management-in-the-black-community,monzo.com,/blog/2020/10/30/money-management-in-the-black-community,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/11/05/lessons-learnt-scaling-research,monzo.com,/blog/2020/11/05/lessons-learnt-scaling-research,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/11/11/customer-support-design,monzo.com,/blog/2020/11/11/customer-support-design,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/11/11/paypal-text-scams,monzo.com,/blog/2020/11/11/paypal-text-scams,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/11/24/big-guide-to-borrowing-and-debt,monzo.com,/blog/2020/11/24/big-guide-to-borrowing-and-debt,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/11/25/how-to-cope-with-reduced-work-hours-according-to-the-experts,monzo.com,/blog/2020/11/25/how-to-cope-with-reduced-work-hours-according-to-the-experts,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/11/25/new-to-monzo-business-weve-made-invoices-better,monzo.com,/blog/2020/11/25/new-to-monzo-business-weve-made-invoices-better,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/12/03/how-to-cope-with-being-self-employed-or-working-in-the-gig-economy-during,monzo.com,/blog/2020/12/03/how-to-cope-with-being-self-employed-or-working-in-the-gig-economy-during,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/12/04/accounting-basics-for-every-small-business,monzo.com,/blog/2020/12/04/accounting-basics-for-every-small-business,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/12/08/christmas-shopping-scams-what-to-look-out-for,monzo.com,/blog/2020/12/08/christmas-shopping-scams-what-to-look-out-for,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/12/15/how-accounting-can-help-your-business-grow,monzo.com,/blog/2020/12/15/how-accounting-can-help-your-business-grow,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020/12/17/how-to-cope-with-being-made-redundant,monzo.com,/blog/2020/12/17/how-to-cope-with-being-made-redundant,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2020-01-01/switch-to-monzo-without-closing-your-old-account,monzo.com,/blog/2020-01-01/switch-to-monzo-without-closing-your-old-account,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/01/03/origins-of-money-superstitions,monzo.com,/blog/2021/01/03/origins-of-money-superstitions,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/01/05/self-employed-tax-basics,monzo.com,/blog/2021/01/05/self-employed-tax-basics,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/01/13/self-employed-tips-for-self-assessment,monzo.com,/blog/2021/01/13/self-employed-tips-for-self-assessment,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/01/21/financial-education-spending-and-budgeting,monzo.com,/blog/2021/01/21/financial-education-spending-and-budgeting,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/02/09/borrowing-data-at-monzo,monzo.com,/blog/2021/02/09/borrowing-data-at-monzo,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/03/05/march-2021-budget-small-businesses,monzo.com,/blog/2021/03/05/march-2021-budget-small-businesses,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/03/11/how-to-prepare-your-business-for-the-new-tax-year,monzo.com,/blog/2021/03/11/how-to-prepare-your-business-for-the-new-tax-year,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/03/30/get-ready-for-the-road-with-rac,monzo.com,/blog/2021/03/30/get-ready-for-the-road-with-rac,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/04/20/new-features-for-connected-accounts-and-virtual-cards,monzo.com,/blog/2021/04/20/new-features-for-connected-accounts-and-virtual-cards,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/05/12/new-improved-invoices,monzo.com,/blog/2021/05/12/new-improved-invoices,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/05/13/supporting-our-customers-through-mental-health-problems,monzo.com,/blog/2021/05/13/supporting-our-customers-through-mental-health-problems,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/08/10/spinning-up-an-analytics-engineering-team,monzo.com,/blog/2021/08/10/spinning-up-an-analytics-engineering-team,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/08/12/monzo-business-invoicing,monzo.com,/blog/2021/08/12/monzo-business-invoicing,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/09/15/how-we-measure-software-excellence,monzo.com,/blog/2021/09/15/how-we-measure-software-excellence,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/09/16/monzo-flex,monzo.com,/blog/2021/09/16/monzo-flex,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/09/30/documenting-pull-requests-is-as-important-as-writing-good-code,monzo.com,/blog/2021/09/30/documenting-pull-requests-is-as-important-as-writing-good-code,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/10/08/what-is-open-banking,monzo.com,/blog/2021/10/08/what-is-open-banking,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/10/12/getting-paid-with-monzo-business,monzo.com,/blog/2021/10/12/getting-paid-with-monzo-business,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/10/13/10-great-black-writers-who-teach-us-about-black-culture,monzo.com,/blog/2021/10/13/10-great-black-writers-who-teach-us-about-black-culture,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/10/14/an-introduction-to-monzos-data-stack,monzo.com,/blog/2021/10/14/an-introduction-to-monzos-data-stack,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/10/18/how-one-26-year-old-is-balancing-her-lockdown-candle-business-with-full-time,monzo.com,/blog/2021/10/18/how-one-26-year-old-is-balancing-her-lockdown-candle-business-with-full-time,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/10/28/machine-learning-at-monzo-in-2021,monzo.com,/blog/2021/10/28/machine-learning-at-monzo-in-2021,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/11/02/i-joined-monzo-in-2016-and-was-the-first-black-person-on-the-team,monzo.com,/blog/2021/11/02/i-joined-monzo-in-2016-and-was-the-first-black-person-on-the-team,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/11/02/net-zero-carbon-emissions,monzo.com,/blog/2021/11/02/net-zero-carbon-emissions,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/11/18/protecting-our-most-sensitive-secrets,monzo.com,/blog/2021/11/18/protecting-our-most-sensitive-secrets,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/11/23/monzo-flex-ways-to-pay-later,monzo.com,/blog/2021/11/23/monzo-flex-ways-to-pay-later,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/11/29/get-paid-with-apple-pay-and-google-pay,monzo.com,/blog/2021/11/29/get-paid-with-apple-pay-and-google-pay,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/12/16/customise-contactless-limits,monzo.com,/blog/2021/12/16/customise-contactless-limits,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2021/12/22/how-to-think-about-the-roi-of-data-work,monzo.com,/blog/2021/12/22/how-to-think-about-the-roi-of-data-work,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/01/28/keep-your-phone-and-monzo-app-up-to-date,monzo.com,/blog/2022/01/28/keep-your-phone-and-monzo-app-up-to-date,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/02/04/how-we-validated-our-handling-time-data,monzo.com,/blog/2022/02/04/how-we-validated-our-handling-time-data,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/02/08/processing-payments-safely-at-scale,monzo.com,/blog/2022/02/08/processing-payments-safely-at-scale,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/02/15/securely-delegating-trust-with-digital-signatures-and-secret-storage-systems,monzo.com,/blog/2022/02/15/securely-delegating-trust-with-digital-signatures-and-secret-storage-systems,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/02/16/what-is-economic-abuse-and-how-to-spot-it,monzo.com,/blog/2022/02/16/what-is-economic-abuse-and-how-to-spot-it,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/02/17/my-first-6-months-at-monzo-as-a-backend-engineer,monzo.com,/blog/2022/02/17/my-first-6-months-at-monzo-as-a-backend-engineer,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/02/18/how-we-calculate-balances,monzo.com,/blog/2022/02/18/how-we-calculate-balances,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/02/23/mutual-mentoring-at-monzo,monzo.com,/blog/2022/02/23/mutual-mentoring-at-monzo,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/03/02/designing-a-regional-experiment-to-measure-incrementality,monzo.com,/blog/2022/03/02/designing-a-regional-experiment-to-measure-incrementality,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/03/08/international-womens-day-2022,monzo.com,/blog/2022/03/08/international-womens-day-2022,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/03/21/data-hiring-at-monzo,monzo.com,/blog/2022/03/21/data-hiring-at-monzo,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/03/31/how-we-secure-monzos-banking-platform,monzo.com,/blog/2022/03/31/how-we-secure-monzos-banking-platform,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/04/04/my-first-3-months-at-monzo-as-an-engineering-manager,monzo.com,/blog/2022/04/04/my-first-3-months-at-monzo-as-an-engineering-manager,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/04/12/how-anyone-at-monzo-can-test,monzo.com,/blog/2022/04/12/how-anyone-at-monzo-can-test,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/04/20/how-our-android-engineers-automated-the-removal-of-kotlin-synthetics,monzo.com,/blog/2022/04/20/how-our-android-engineers-automated-the-removal-of-kotlin-synthetics,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/04/26/monzos-machine-learning-stack,monzo.com,/blog/2022/04/26/monzos-machine-learning-stack,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/05/04/view-cvc-in-app,monzo.com,/blog/2022/05/04/view-cvc-in-app,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/05/06/becoming-an-engineering-manager-1-year-in,monzo.com,/blog/2022/05/06/becoming-an-engineering-manager-1-year-in,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/05/13/moving-from-data-science-into-machine-learning,monzo.com,/blog/2022/05/13/moving-from-data-science-into-machine-learning,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/05/16/how-we-deploy-to-production-over-100-times-a-day,monzo.com,/blog/2022/05/16/how-we-deploy-to-production-over-100-times-a-day,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/05/18/joining-monzo-as-a-data-scientist,monzo.com,/blog/2022/05/18/joining-monzo-as-a-data-scientist,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/05/24/pellets-not-cannonballs-how-we-experiment-at-monzo,monzo.com,/blog/2022/05/24/pellets-not-cannonballs-how-we-experiment-at-monzo,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/05/24/send-money-abroad-with-monzo-business,monzo.com,/blog/2022/05/24/send-money-abroad-with-monzo-business,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/05/26/humans-who-can-rpc-securing-staff-access-to-microservices,monzo.com,/blog/2022/05/26/humans-who-can-rpc-securing-staff-access-to-microservices,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/06/14/virtual-cards-for-monzo-business-pro,monzo.com,/blog/2022/06/14/virtual-cards-for-monzo-business-pro,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/06/22/how-to-increase-your-impact-as-a-product-designer,monzo.com,/blog/2022/06/22/how-to-increase-your-impact-as-a-product-designer,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/06/23/our-mobile-release-process-an-illustrated-story,monzo.com,/blog/2022/06/23/our-mobile-release-process-an-illustrated-story,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/06/24/redefining-our-microservice-development-process,monzo.com,/blog/2022/06/24/redefining-our-microservice-development-process,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
https://monzo.com/blog/2022/06/30/were-launching-in-app-charity-donations,monzo.com,/blog/2022/06/30/were-launching-in-app-charity-donations,blog,False,https://monzo.com/gb-sitemap.xml,2026-08-16T18:47:09.246728+00:00
